id,source,source_type,title,description,url,date_original,date_normalized,country,sectors,has_description,has_date,quality_score,collected_at,target_audience,experience_required,budget_range,urgency,complexity_level,suggested_profiles
b4aa49963217,Banque Mondiale,international,"Construction of New 6 Water Points (Burdi, Geed Abeera, Daray-Godle, Kaldhadhaab, Bali Jiilaal, Bookh)","Somalia, Federal Republic of",https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466340,"September 2, 2026",,Sénégal,"infrastructure, eau, gouvernance",oui,non,65,2026-09-03T13:06:04.913Z,Public,Confirmé,Non spécifié,Normale,3,"ingenieur_civil, architecte, expert_infrastructure, ingenieur_hydraulique, expert_eau, environnement, expert_gouvernance, consultant_public, administrateur, expert_afrique_ouest"
c0a14a400e79,Banque Mondiale,international,Construction of Kapiri EPA Office,Malawi,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466342,"September 2, 2026",,International,infrastructure,oui,non,55,2026-09-03T13:06:04.913Z,Tout public,Confirmé,Non spécifié,Normale,2,"ingenieur_civil, architecte, expert_infrastructure"
a5fd1bc93219,Banque Mondiale,international,"Expansion of Reybada Rural Water Supply System (RPS) and connection of new borehole to the existing system implementing by Somali Region, Water Bureau, Nogob Zone, Segag Woreda, Reybada Kebele.",Ethiopia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466343,"September 2, 2026",,Mali,"agriculture, eau",oui,non,65,2026-09-03T13:06:04.914Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_agriculture, consultant_agro, ingenieur_agronome, ingenieur_hydraulique, expert_eau, environnement"
12aeb2aafea6,Banque Mondiale,international,"Reconstruction of water supply system in MCA ""Kaldushon"" of Furkat district, Fergana region",Uzbekistan,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466344,"September 2, 2026",,International,"infrastructure, eau",oui,non,55,2026-09-03T13:06:04.914Z,Tout public,Confirmé,Non spécifié,Normale,2,"ingenieur_civil, architecte, expert_infrastructure, ingenieur_hydraulique, expert_eau, environnement"
cefed2ae8011,Banque Mondiale,international,Engagement of Implementation Support Organization (ISO) to handhold JFMC for developing Landscapes Micro-plans.,India,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466345,"September 2, 2026",,International,non classifié,oui,non,45,2026-09-03T13:06:04.915Z,Tout public,Confirmé,Non spécifié,Normale,1,
2bfeaccb228d,Banque Mondiale,international,"Expansion of Afweyne Rural Water Supply System (RPS) and connection of new borehole to the existing system, implementing by Somali Region, Water Bureau, Erer Zone, Lagahida Woreda, Afwayne Kebele.",Ethiopia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466346,"September 2, 2026",,Mali,"agriculture, eau",oui,non,65,2026-09-03T13:06:04.915Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_agriculture, consultant_agro, ingenieur_agronome, ingenieur_hydraulique, expert_eau, environnement"
d0016fb0bb8a,Banque Mondiale,international,Supply and delivery of One(1) No. High Performance Thin Layer Chromatography (HPTLC) Laboratory equipment as per specifications,Eastern and Southern Africa,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466347,"September 2, 2026",,Afrique,non classifié,oui,non,55,2026-09-03T13:06:04.916Z,PME,Confirmé,Non spécifié,Normale,1,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
0c984dce9c51,Banque Mondiale,international,Gumba EPA Office Project,Malawi,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466348,"September 2, 2026",,International,non classifié,oui,non,45,2026-09-03T13:06:04.916Z,Tout public,Confirmé,Non spécifié,Normale,1,
16cbb991e8d0,Banque Mondiale,international,Purchase multiple Youth Group Work Kits after Training in Nampula,Mozambique,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466351,"September 2, 2026",,International,technologie,oui,non,55,2026-09-03T13:06:04.917Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager"
780f88d76f1e,Banque Mondiale,international,Purchase multiple Youth Group Work Kits after Training in Nampula,Mozambique,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466352,"September 2, 2026",,International,technologie,oui,non,55,2026-09-03T13:06:04.917Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager"
42c26566257f,BAD - Banque Africaine de Développement,international,P-Z1-DB0-202,MULTINATIONAL NACALA ROAD CORRIDOR DEVELOPMENT PROJECT PHASE V - MALAWI,https://www.afdb.org/en/projects-and-operations/p-z1-db0-202,19-Jun-2019,,Afrique,non classifié,oui,non,55,2026-09-03T13:06:19.122Z,PME,Confirmé,Non spécifié,Normale,2,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
f55e1492a15d,BAD - Banque Africaine de Développement,international,P-LS-E00-007,CLIMATE CHANGE ADAPTATION FOR SUSTAINABLE RURAL WATER SUPPLY IN LOWLANDS LESOTHO,https://www.afdb.org/en/projects-and-operations/p-ls-e00-007,30-May-2019,,Afrique,"agriculture, eau, environnement",oui,non,65,2026-09-03T13:06:19.122Z,Tout public,Confirmé,Non spécifié,Normale,2,"expert_agriculture, consultant_agro, ingenieur_agronome, ingenieur_hydraulique, expert_eau, environnement, expert_environnement, consultant_climat, eco_conseiller, expert_afrique_ouest"
0b147320b95f,BAD - Banque Africaine de Développement,international,P-GA-E00-001,PROGRAMME INTÉGRÉ D'ALIMENTATION EN EAU POTABLE ET ASSAINISSEMENT DE LIBREVILLE SOUS-PROGRAMME 1,https://www.afdb.org/en/projects-and-operations/p-ga-e00-001,10-Jan-2019,,Afrique,eau,oui,non,65,2026-09-03T13:06:19.123Z,Tout public,Confirmé,Non spécifié,Normale,1,"ingenieur_hydraulique, expert_eau, environnement, expert_afrique_ouest"
e8459966c6ee,BAD - Banque Africaine de Développement,international,P-DZ-KF0-003,APPUI GOUVERNANCE ENTREPRISES PUBLIQUES ET DES PARTICIPATIONS DE L'ETAT,https://www.afdb.org/en/projects-and-operations/p-dz-kf0-003,18-Dec-2018,,Afrique,gouvernance,oui,non,65,2026-09-03T13:06:19.123Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_gouvernance, consultant_public, administrateur, expert_afrique_ouest"
54b53ff0e759,BAD - Banque Africaine de Développement,international,P-UG-EB0-007,PREPARATION OF FEASIBILITY STUDIES AND DETAILED DESIGNS FOR FAECAL SLUDGE SERVICE CHAIN MANAGEMENT,https://www.afdb.org/en/projects-and-operations/p-ug-eb0-007,18-Dec-2018,,Afrique,technologie,oui,non,65,2026-09-03T13:06:19.124Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
d84e869275db,BAD - Banque Africaine de Développement,international,P-SD-AAZ-009,DAL GROUP CO LTD(FOOD AND AGRICULTURAL INVESTMENT PROGRAMME),https://www.afdb.org/en/projects-and-operations/p-sd-aaz-009,14-Dec-2018,,Afrique,agriculture,oui,non,65,2026-09-03T13:06:19.124Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_agriculture, consultant_agro, ingenieur_agronome, expert_afrique_ouest"
9e3a09c1a430,BAD - Banque Africaine de Développement,international,P-LR-HAB-002,TRADE FINANCE LINE OF CREDIT INTERNATIONAL BANK LIBERIA LIMITED,https://www.afdb.org/en/projects-and-operations/p-lr-hab-002,14-Dec-2018,,Afrique,"technologie, finance, commerce",oui,non,65,2026-09-03T13:06:19.125Z,Tout public,Confirmé,Non spécifié,Normale,3,"expert_tech, consultant_digital, developpeur, it_manager, expert_finance, consultant_finance, comptable, auditeur, expert_commerce, consultant_export, business_dev, expert_afrique_ouest"
04b8bd011a00,BAD - Banque Africaine de Développement,international,P-LR-HAB-001,TRADE FINANCE LINE OF CREDIT LIBERIAN BANK FOR DEVELOPMENT AND INVESTMENT,https://www.afdb.org/en/projects-and-operations/p-lr-hab-001,14-Dec-2018,,Afrique,"technologie, finance, commerce",oui,non,65,2026-09-03T13:06:19.125Z,PME,Confirmé,Non spécifié,Normale,2,"expert_tech, consultant_digital, developpeur, it_manager, expert_finance, consultant_finance, comptable, auditeur, expert_commerce, consultant_export, business_dev, expert_afrique_ouest, consultant_pme, accompagnement_startup"
aa84cbb6a1a2,BAD - Banque Africaine de Développement,international,P-Z1-FA0-162,SUPPLEMENTARY FINANCING : ETHIOPIA - KENYA ELECTRICITY HIGHWAY (KENYA),https://www.afdb.org/en/projects-and-operations/p-z1-fa0-162,14-Dec-2018,,Afrique,technologie,oui,non,65,2026-09-03T13:06:19.126Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
9b13c1fb27e7,BAD - Banque Africaine de Développement,international,P-Z1-F00-077,NELSAP BURUNDI – RWANDA INTERCONNECTION,https://www.afdb.org/en/projects-and-operations/p-z1-f00-077,14-Dec-2018,,Afrique,non classifié,oui,non,45,2026-09-03T13:06:19.126Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
ae310f21c0a4,BAD - Banque Africaine de Développement,international,P-Z1-DD0-022,STUDIES AND PPP STRUCTURING FOR THE CONSTRUCTION OF SÃO TOMÉ DEEP SEA TRANSSHIPMENT PORT,https://www.afdb.org/en/projects-and-operations/p-z1-dd0-022,14-Dec-2018,,Afrique,infrastructure,oui,non,65,2026-09-03T13:06:19.126Z,PME,Confirmé,Non spécifié,Normale,2,"ingenieur_civil, architecte, expert_infrastructure, expert_afrique_ouest, consultant_pme, accompagnement_startup"
13999a58be53,BAD - Banque Africaine de Développement,international,P-Z1-DD0-021,FEASIBILITY STUDY OF A DEEP SEA PORT IN THE NORTH-WEST REGION OF THE REPUBLIC OF GUINEA,https://www.afdb.org/en/projects-and-operations/p-z1-dd0-021,14-Dec-2018,,Afrique,"technologie, gouvernance",oui,non,65,2026-09-03T13:06:19.127Z,Public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_gouvernance, consultant_public, administrateur, expert_afrique_ouest"
afb6f5a895ec,BAD - Banque Africaine de Développement,international,P-Z1-DD0-020,FEASIBILITY STUDY OF THE DEEP SEA PORT IN GUINEA-BISSAU,https://www.afdb.org/en/projects-and-operations/p-z1-dd0-020,14-Dec-2018,,Afrique,technologie,oui,non,65,2026-09-03T13:06:19.127Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
d31ca9c7a394,BAD - Banque Africaine de Développement,international,P-RW-E00-012,RWANDA SUSTAINABLE WATER SUPPLY AND SANITATION PROGRAM ADDITIONAL FINANCING,https://www.afdb.org/en/projects-and-operations/p-rw-e00-012,14-Dec-2018,,Afrique,"eau, technologie",oui,non,65,2026-09-03T13:06:19.127Z,Tout public,Confirmé,Non spécifié,Normale,1,"ingenieur_hydraulique, expert_eau, environnement, expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
a261d4280921,BAD - Banque Africaine de Développement,international,P-NG-KA0-004,NIGERIA - AFRICAN TRADE INSURANCE (ATI) COUNTRY MEMBERSHIP PROGRAMME,https://www.afdb.org/en/projects-and-operations/p-ng-ka0-004,14-Dec-2018,,Niger,commerce,oui,non,65,2026-09-03T13:06:19.128Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_commerce, consultant_export, business_dev"
caf89ade0081,BAD - Banque Africaine de Développement,international,P-NG-IA0-006,ADDITIONAL LOAN TO IBSDLIEP FOR THE COMPLETION OF FSTC LASSA BORNO STATE,https://www.afdb.org/en/projects-and-operations/p-ng-ia0-006,14-Dec-2018,,Afrique,technologie,oui,non,65,2026-09-03T13:06:19.128Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
1b15aec2b62a,BAD - Banque Africaine de Développement,international,P-NG-AZ0-001,SAY NO TO FAMINE FOR NIGERIA,https://www.afdb.org/en/projects-and-operations/p-ng-az0-001,14-Dec-2018,,Niger,non classifié,oui,non,45,2026-09-03T13:06:19.129Z,Tout public,Confirmé,Non spécifié,Normale,1,
6579b0d34d94,BAD - Banque Africaine de Développement,international,P-GA-DD0-002,GSEZ PORT PROJECT,https://www.afdb.org/en/projects-and-operations/p-ga-dd0-002,14-Dec-2018,,Afrique,non classifié,oui,non,45,2026-09-03T13:06:19.129Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
38cc0aa0c7d5,BAD - Banque Africaine de Développement,international,P-BF-FA0-010,PROGRAMME DESERT TO POWER - PROJET YELEEN D'ELECTRIFICATION RURALE,https://www.afdb.org/en/projects-and-operations/p-bf-fa0-010,14-Dec-2018,,Afrique,agriculture,oui,non,65,2026-09-03T13:06:19.130Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_agriculture, consultant_agro, ingenieur_agronome, expert_afrique_ouest"
4b0d449f4af8,BAD - Banque Africaine de Développement,international,P-TD-AA0-024,PROJET RENFORCEMENT DE LA RÉSILIENCE POUR LA SÉCURITÉ ALIMENTAIRE P2RS - GEF,https://www.afdb.org/en/projects-and-operations/p-td-aa0-024,14-Dec-2018,,Afrique,technologie,oui,non,65,2026-09-03T13:06:19.130Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
05a46700b73c,Union Européenne,international,Latest news,Sustainable and trusted connections that work for people and the planet,https://ec.europa.eu/international-partnerships/funding-and-tenders_en,,,International,non classifié,oui,non,45,2026-09-03T13:06:24.107Z,Tout public,Confirmé,Non spécifié,Normale,1,
dbf41ca36ad7,PNUD Sénégal,national,"M. Njoya Tikum, Représentant Résident du PNUD au Sénégal, présente ses lettres d'accréditation à S.E. Mme Aissata Tall Sall, Ministre des Affaires Etrangères et des Sénégalais de l'Extérieur",,https://www.sn.undp.org/fr/senegal/actualites/m-njoya-tikum-representant-resident-du-pnud-au-senegal-presente-ses-lettres-daccreditation-se-mme-aissata-tall-sall-ministre-des,,,Sénégal,"technologie, finance",non,non,55,2026-09-03T13:06:46.342Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_finance, consultant_finance, comptable, auditeur, expert_afrique_ouest"
a08c517518fe,PNUD Sénégal,national,PNUD Sénégal | Rapport Annuel 2025,"Ce rapport illustre les résultats obtenus dans nos principaux domaines d’intervention : la gouvernance démocratique, la transition écologique, l’autonomisation économique, la réduction de la pauvreté et le renforcement des capacités institutionnelles. Il témoigne aussi de notre intention de continuer à innover, à apprendre des expériences du terrain et à adapter notre approche pour répondre aux besoins émergents.",https://www.undp.org/fr/senegal/publications/rapport-annuel-senegal-2025,,,Sénégal,"technologie, gouvernance",oui,non,85,2026-09-03T13:06:46.348Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_gouvernance, consultant_public, administrateur, expert_afrique_ouest"
60cd97c2d4fb,PNUD Sénégal,national,"1,6 Millions",,https://www.sn.undp.org/,,,Sénégal,non classifié,non,non,35,2026-09-03T13:06:46.349Z,Tout public,Confirmé,Petit (<10M),Normale,1,expert_afrique_ouest
a422c150c849,GIZ Sénégal,national,Information about our data,"The current data version is dated December 31, 2025. The data is usually available in German and English. The project portal is divided into various levels that structure the different data and content: a supraregional level with information about all GIZ projects along with a continent and a country level. In addition, you can find individual project pages with detailed information about the projects.",https://www.govdata.de/dl-de/by-2-0,,,Sénégal,"éducation, technologie",oui,non,85,2026-09-03T13:06:50.175Z,ONG/Association,Confirmé,Non spécifié,Normale,1,"expert_education, consultant_formation, pedagogie, expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
80a1f7e71a0b,USAID,international,Notice to Potential Bidders for Open solicitations for products and services for the U.S. Mission in Senegal:,,https://sn.usembassy.gov/author/missionsn/,,,Sénégal,technologie,non,non,55,2026-09-03T13:07:05.539Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
8f380555a342,USAID,international,U.S. Embassy in Senegal,,https://sn.usembassy.gov/,,,Sénégal,non classifié,non,non,45,2026-09-03T13:07:05.540Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
