id,source,source_type,title,description,url,date_original,date_normalized,country,sectors,has_description,has_date,quality_score,collected_at,target_audience,experience_required,budget_range,urgency,complexity_level,suggested_profiles
3a98c95729f9,ADEPME,national,Innovation & StartUps,,https://adepme.sn/service/innovation-startups/,+,,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.353Z,Startup,Confirmé,Non spécifié,Normale,1,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
346940249347,ADEPME,national,Labélisation & Made In Sénégal,,https://adepme.sn/service/labelisation-made-in-senegal/,+,,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.354Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
b3acbddba66b,ADEPME,national,Actualités,,https://www.adepme.sn/,,,Sénégal,technologie,non,non,45,2026-09-04T13:05:27.356Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
fa971c9977d9,ADEPME,national,Suivez nos récentes actualités,,https://adepme.sn/2026/09/01/communique-de-presse/,Suivez nos récentes actualités,,Sénégal,technologie,non,non,55,2026-09-04T13:05:27.357Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
f8b15f13e183,ADEPME,national,Suivez nos récentes actualités,,https://www.adepme.sn/,Suivez nos récentes actualités,,Sénégal,technologie,non,non,55,2026-09-04T13:05:27.359Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
4c4d0b722ef3,ADEPME,national,Communiqué de presse : la ZLECAf et l’économie halal pour renforcer la compétitivité des PME sénégalaises,,https://adepme.sn/2026/09/01/communique-de-presse/,,,Sénégal,technologie,non,non,55,2026-09-04T13:05:27.359Z,PME,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest, consultant_pme, accompagnement_startup"
4fdf3a8f1709,ADEPME,national,Ambassade de Malaisie : cap sur le MIHAS 2026,,https://adepme.sn/2026/08/27/you-can-use-it-for-any-kind-website-like/,,,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.362Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
77c05a96e523,ADEPME,national,Saint – Louis : visite de l’exploitation Ndao Pastèque,,https://adepme.sn/2026/08/27/food-industry-leaders-often-change-their-profound/,,,Sénégal,technologie,non,non,55,2026-09-04T13:05:27.363Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
bc5f921e9d79,ADEPME,national,Kédougou : L’Adepme aux côtés des PME/ PMI à Salémata,,https://adepme.sn/2026/08/27/how-to-go-about-intiating-an-start-up/,,,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.364Z,PME,Confirmé,Non spécifié,Normale,1,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
489564baaa20,ADEPME,national,Visite du Conseil Consultatif des Jeunes du Sénégal (CCJS),,https://adepme.sn/2026/08/27/how-stay-calm-from-the-first-time/,,,Sénégal,technologie,non,non,55,2026-09-04T13:05:27.365Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
43edf20700be,ADEPME,national,Naatal Sine Saloum : l’Adepme au cœur du suivi des avancées,,https://adepme.sn/2026/08/10/many-types-of-construction-equipment-are-designed/,,,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.366Z,PME,Confirmé,Non spécifié,Normale,1,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
acab1346485e,ADEPME,national,Business Plan,,https://www.youtube.com/watch?v=SF4aHwxHtZ0,80%,,Sénégal,"commerce, industrie",non,non,45,2026-09-04T13:05:27.368Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_commerce, consultant_export, business_dev, ingenieur_industriel, expert_production, qualite, expert_afrique_ouest"
ec0bcfbac238,ADEPME,national,Business Plan,,https://www.adepme.sn/,80%,,Sénégal,"commerce, industrie",non,non,45,2026-09-04T13:05:27.370Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_commerce, consultant_export, business_dev, ingenieur_industriel, expert_production, qualite, expert_afrique_ouest"
8f0d2354955c,ADEPME,national,Strategy planning,,https://www.adepme.sn/,65%,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.372Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
4b2fa7e9ca05,ADEPME,national,Marketing Idea,,https://www.adepme.sn/,50%,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.373Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
c7bb1ca36252,ADEPME,national,Plan Skills,,https://www.adepme.sn/,80%,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.375Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
e24b3ff1089e,ADEPME,national,Want to work with us?,,https://www.youtube.com/watch?v=SF4aHwxHtZ0,,,Sénégal,technologie,non,non,55,2026-09-04T13:05:27.376Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
aa2abb3b37ef,ADEPME,national,Want to work with us?,,https://www.adepme.sn/,Want to work with us?,,Sénégal,technologie,non,non,55,2026-09-04T13:05:27.378Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
5c3dc7426983,ADEPME,national,We offer the best price to serve you.,,https://www.adepme.sn/#,"We offer the best price
to serve you.",,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.396Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
66578463f92d,ADEPME,national,We offer the best price to serve you.,,https://www.adepme.sn/,"We offer the best price
to serve you.",,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.397Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
fcc2f7ec71dd,ADEPME,national,Basic Plan,,https://www.adepme.sn/#,/month,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.399Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
e6fc8a69b0ad,ADEPME,national,Basic Plan,,https://www.adepme.sn/,,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.400Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
31dda520c8de,ADEPME,national,Business Plan,,https://www.adepme.sn/#,/month,,Sénégal,"commerce, industrie",non,non,45,2026-09-04T13:05:27.400Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_commerce, consultant_export, business_dev, ingenieur_industriel, expert_production, qualite, expert_afrique_ouest"
aa6de1d2628d,ADEPME,national,Premium Plan,,https://www.adepme.sn/#,/month,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.401Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
31b1ff1f3553,ADEPME,national,Premium Plan,,https://www.adepme.sn/,,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.404Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
1f601c9b4bc2,ADEPME,national,Our Recent Case Studies reach goal.,,https://www.adepme.sn/,Our Recent Case Studies reach goal.,,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.414Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
8a33f7739d34,ADEPME,national,Histoires de succès,,https://www.adepme.sn/,,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.417Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
e6ac2d9f26a2,ADEPME,national,PME championnes,,https://www.youtube.com/watch?v=L1pYePx-9EA&t=29s&pp=0gcJCZkLAYcqIYzv,PME championnes,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.418Z,PME,Confirmé,Non spécifié,Normale,1,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
ec5636d77e40,ADEPME,national,PME championnes,,https://www.adepme.sn/,PME championnes,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.418Z,PME,Confirmé,Non spécifié,Normale,1,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
02f35b043aae,ADEPME,national,Nos programmes,,https://www.adepme.sn/,,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.421Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
cdb056ea71de,ADEPME,national,Nous vous accompagnons à travers divers programmes,,https://adepme.sn/programmes/eter/,"Nous vous accompagnons 
à travers divers programmes",,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.422Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
4a6c4d853bc4,ADEPME,national,Nous vous accompagnons à travers divers programmes,,https://www.adepme.sn/,"Nous vous accompagnons 
à travers divers programmes",,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.422Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
32df2162e1d8,ADEPME,national,JEUNESSE NORD,,https://adepme.sn/programmes/jeunesse-nord/%20,,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.426Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
fdae38c4a660,ADEPME,national,AFFIRMATIVE PROCUREMENT,,https://adepme.sn/programmes/affirmative-procurement/,,,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.426Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
7a0bf0785fc7,ADEPME,national,Nos partenaires,,https://www.adepme.sn/#,Nous collaborons avec des bailleurs techniques et financiers,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.427Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
3b0fa1f725ab,ADEPME,national,Nos partenaires,,https://www.adepme.sn/,,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.427Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
fd3c33802012,ADEPME,national,Nous collaborons avec des bailleurs techniques et financiers,,https://www.adepme.sn/,Nous collaborons avec des bailleurs techniques et financiers,,Sénégal,technologie,non,non,55,2026-09-04T13:05:27.427Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
814560f10af2,ADEPME,national,We are very happy to get client’s review.,,https://www.adepme.sn/,We are very happy to get client’s review.,,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.430Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
a3dc133e35b5,ADEPME,national,Natalia Bruk,,https://www.adepme.sn/,,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.433Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
5e9a9fafed71,ADEPME,national,Kathleen Smith,,https://www.adepme.sn/,,,Sénégal,technologie,non,non,45,2026-09-04T13:05:27.435Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
bdc5212f0360,ADEPME,national,Fred L Smith,,https://www.adepme.sn/,,,Sénégal,technologie,non,non,45,2026-09-04T13:05:27.436Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
313378dfb49f,ADEPME,national,We’re ready to share our advice and experience.,,https://adepme.sn/2026/09/01/communique-de-presse/,We’re ready to share our advice and experience.,,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.437Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
a4dcfce7cc0c,ADEPME,national,We’re ready to share our advice and experience.,,https://www.adepme.sn/,We’re ready to share our advice and experience.,,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.439Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
cec08a149836,ADEPME,national,Communiqué de presse : la ZLECAf et l’économie halal pour renforcer la compétitivité des PME sénégalaises,,https://adepme.sn/author/adepme-admin/,,,Sénégal,technologie,non,non,55,2026-09-04T13:05:27.443Z,PME,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest, consultant_pme, accompagnement_startup"
bd141a240bfe,ADEPME,national,Ambassade de Malaisie : cap sur le MIHAS 2026,,https://adepme.sn/author/adepme-admin/,,,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.444Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
dc73ec99b89b,ADEPME,national,Saint – Louis : visite de l’exploitation Ndao Pastèque,,https://adepme.sn/author/adepme-admin/,,,Sénégal,technologie,non,non,55,2026-09-04T13:05:27.445Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
273f41f607db,ADEPME,national,Kédougou : L’Adepme aux côtés des PME/ PMI à Salémata,,https://adepme.sn/author/adepme-admin/,,,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.446Z,PME,Confirmé,Non spécifié,Normale,1,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
076accf8b628,ADEPME,national,Visite du Conseil Consultatif des Jeunes du Sénégal (CCJS),,https://adepme.sn/author/adepme-admin/,,,Sénégal,technologie,non,non,55,2026-09-04T13:05:27.446Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
b82fad3400da,ADEPME,national,Naatal Sine Saloum : l’Adepme au cœur du suivi des avancées,,https://adepme.sn/author/adepme-admin/,,,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.447Z,PME,Confirmé,Non spécifié,Normale,1,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
f55c8ca3c83f,ADEPME,national,Suivez-nous,Newsletter,https://www.facebook.com/Adepme,Suivez-nous,,Sénégal,non classifié,oui,non,45,2026-09-04T13:05:27.456Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
e1dea00c7601,ADEPME,national,Suivez-nous,,https://www.adepme.sn/,Suivez-nous,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.456Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
0edd2a7c5529,ADEPME,national,Catégories,,https://adepme.sn/category/appels-a-candidatures/,,,Sénégal,non classifié,non,non,35,2026-09-04T13:05:27.462Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
e72439907d55,ADEPME,national,S'abonner à notre newsletter,,https://www.adepme.sn/,"Non, merci",,Sénégal,non classifié,non,non,45,2026-09-04T13:05:27.465Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
df87c0f9eac5,Banque Mondiale,international,"Design, supply and installation of Linear accelerators",Serbia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00446991,"September 3, 2026",,International,non classifié,oui,non,45,2026-09-04T13:05:50.870Z,Tout public,Confirmé,Non spécifié,Normale,1,
bf97589daa35,Banque Mondiale,international,"Consultancy Service for Independent Procurement Audit of 2017, 2018, 2019 and 2020 EFY for Lowlands Livelihood Resilience Project Phase II (LLRP-II)",Ethiopia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00457758,"September 3, 2026",,International,technologie,oui,non,55,2026-09-04T13:05:50.870Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager"
d1c8715937d2,Banque Mondiale,international,Support to SDI stakeholders to use common GIS and database tools,Bosnia and Herzegovina,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00460270,"September 3, 2026",,Sénégal,non classifié,oui,non,55,2026-09-04T13:05:50.870Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
09bf61202211,Banque Mondiale,international,"Contratação de solução tecnológica integrada para consultas médicas, com licenciamento permanente da plataforma digital para o Estado do PI, com o objetivo de detectar precocemente e disponibilizar tr",Brazil,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00462939,"September 3, 2026",,International,technologie,oui,non,55,2026-09-04T13:05:50.870Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager"
6007980d84e2,Banque Mondiale,international,Procurement of Civil works for Construction of Amibara Right side embankment works at Awash river Basin in different lots,Ethiopia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465936,"September 3, 2026",,International,infrastructure,oui,non,55,2026-09-04T13:05:50.871Z,Tout public,Confirmé,Non spécifié,Normale,2,"ingenieur_civil, architecte, expert_infrastructure"
389fb52eee15,Banque Mondiale,international,Évaluation des risques et cartographie des zones à risques en rapport avec le secteur Infrastructures Energie et Infrastructures TIC,Madagascar,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466085,"September 3, 2026",,International,"infrastructure, energie",oui,non,55,2026-09-04T13:05:50.871Z,Tout public,Confirmé,Non spécifié,Normale,2,"ingenieur_civil, architecte, expert_infrastructure, ingenieur_energie, expert_renewable, consultant_energie"
91cb43f225f0,Banque Mondiale,international,Construction of Fisheries Office for Benadir Regional Administration (BRA) Fisheries Department.,"Somalia, Federal Republic of",https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466376,"September 3, 2026",,Sénégal,"infrastructure, gouvernance",oui,non,65,2026-09-04T13:05:50.871Z,Public,Confirmé,Non spécifié,Normale,2,"ingenieur_civil, architecte, expert_infrastructure, expert_gouvernance, consultant_public, administrateur, expert_afrique_ouest"
ca7f67d4b289,Banque Mondiale,international,"Purchase of Goods with related Services for Designing, Development, Supply, Installation, Testing, Commissioning, and Support of the Quality of Service (QoS) Monitoring System for the support of Natio",Eastern and Southern Africa,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466590,"September 3, 2026",,Afrique,technologie,oui,non,65,2026-09-04T13:05:50.871Z,PME,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest, consultant_pme, accompagnement_startup"
4b36f3b90b5e,Banque Mondiale,international,This project plans to hire a third-party institution tocarry out research on the quality and safety of theagricultural product supply chain.,China,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00466616,"September 3, 2026",,International,"agriculture, technologie",oui,non,55,2026-09-04T13:05:50.872Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_agriculture, consultant_agro, ingenieur_agronome, expert_tech, consultant_digital, developpeur, it_manager"
