id,source,source_type,title,description,url,date_original,date_normalized,country,sectors,has_description,has_date,quality_score,collected_at,target_audience,experience_required,budget_range,urgency,complexity_level,suggested_profiles
a6889d85d9ff,Banque Mondiale,international,Higher Education Acceleration and Transformation Project,Bangladesh,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465142,"August 30, 2026",,International,éducation,oui,non,55,2026-08-31T13:09:42.839Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_education, consultant_formation, pedagogie"
93114cad46e3,Banque Mondiale,international,Procurement of construction of Solar Powered Pipe Scheme Projects in Mullayan village in Syori district and Omerzai village in Shinki District of Zabul Province,Afghanistan,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465732,"August 30, 2026",,International,infrastructure,oui,non,55,2026-08-31T13:09:42.839Z,Tout public,Confirmé,Non spécifié,Normale,2,"ingenieur_civil, architecte, expert_infrastructure"
a83d1aa3302d,Banque Mondiale,international,Travaux de réalisation de treize (13) forages en milieu rural,Djibouti,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465743,"August 30, 2026",,International,agriculture,oui,non,55,2026-08-31T13:09:42.839Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_agriculture, consultant_agro, ingenieur_agronome"
6e3663d32b63,Banque Mondiale,international,"Construction, Delivery, and Installation of Container Storage of Scuba Gears, Accessories and Other Equipment in FCU 4B, Oriental Mindoro (Supply of Labor and Materials)",Philippines,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465745,"August 30, 2026",,International,infrastructure,oui,non,55,2026-08-31T13:09:42.840Z,PME,Confirmé,Non spécifié,Normale,2,"ingenieur_civil, architecte, expert_infrastructure, consultant_pme, accompagnement_startup"
c11f5504c0a2,Banque Mondiale,international,External Audit extended services- phase 2,Jordan,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465746,"August 30, 2026",,International,technologie,oui,non,55,2026-08-31T13:09:42.840Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager"
bb7173cf421d,Banque Mondiale,international,"Recrutement d'un cabinet pour la conception et la mise en place d'un Système d'Alerte Précoce (SAP) multi-aléas, intégré au Registre Social (RSU)","Congo, Republic of",https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465748,"August 30, 2026",,International,gouvernance,oui,non,55,2026-08-31T13:09:42.840Z,ONG/Association,Confirmé,Non spécifié,Normale,1,"expert_gouvernance, consultant_public, administrateur"
5b03653187a0,Banque Mondiale,international,Consultancy Services for Assessment of the Port Sector in Somalia,"Somalia, Federal Republic of",https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465750,"August 30, 2026",,Sénégal,gouvernance,oui,non,65,2026-08-31T13:09:42.840Z,Public,Confirmé,Non spécifié,Normale,1,"expert_gouvernance, consultant_public, administrateur, expert_afrique_ouest"
c29239a7d646,Banque Mondiale,international,ISO Security Standard Certification for NIRA,"Somalia, Federal Republic of",https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465752,"August 30, 2026",,Sénégal,"technologie, gouvernance",oui,non,65,2026-08-31T13:09:42.841Z,Public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_gouvernance, consultant_public, administrateur, expert_afrique_ouest"
649669684d94,Banque Mondiale,international,Procurement of 1500 qt. Improved potato seed and other vegetable seeds for Bursa Woreda on-farm IGA and CSA beneficiaries in the 8 rehabilitated micro-watersheds.,Ethiopia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465754,"August 30, 2026",,International,"eau, technologie",oui,non,55,2026-08-31T13:09:42.841Z,Tout public,Confirmé,Non spécifié,Normale,1,"ingenieur_hydraulique, expert_eau, environnement, expert_tech, consultant_digital, developpeur, it_manager"
8266c3fc564d,Banque Mondiale,international,Supply and delivery of laboratory equipment and reagents in 120 secondary schools,Zambia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465756,"August 30, 2026",,International,non classifié,oui,non,45,2026-08-31T13:09:42.841Z,PME,Confirmé,Non spécifié,Normale,1,"consultant_pme, accompagnement_startup"
5da87c3e4748,Banque Mondiale,international,Supply and delivery of laboratory equipment and reagents in 120 secondary schools,Zambia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465757,"August 30, 2026",,International,non classifié,oui,non,45,2026-08-31T13:09:42.841Z,PME,Confirmé,Non spécifié,Normale,1,"consultant_pme, accompagnement_startup"
4b4b22145deb,Banque Mondiale,international,Supply and delivery of laboratory equipment and reagents in 120 secondary schools,Zambia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465758,"August 30, 2026",,International,non classifié,oui,non,45,2026-08-31T13:09:42.842Z,PME,Confirmé,Non spécifié,Normale,1,"consultant_pme, accompagnement_startup"
d1d2a878c1c9,Banque Mondiale,international,Supply and delivery of laboratory equipment and reagents in 120 secondary schools,Zambia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465759,"August 30, 2026",,International,non classifié,oui,non,45,2026-08-31T13:09:42.842Z,PME,Confirmé,Non spécifié,Normale,1,"consultant_pme, accompagnement_startup"
d6faaea79f1d,Banque Mondiale,international,Supply and delivery of laboratory equipment and reagents in 120 secondary schools,Zambia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465760,"August 30, 2026",,International,non classifié,oui,non,45,2026-08-31T13:09:42.842Z,PME,Confirmé,Non spécifié,Normale,1,"consultant_pme, accompagnement_startup"
1a4e680b2f54,Banque Mondiale,international,Supply and delivery of laboratory equipment and reagents in 120 secondary schools,Zambia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465761,"August 30, 2026",,International,non classifié,oui,non,45,2026-08-31T13:09:42.843Z,PME,Confirmé,Non spécifié,Normale,1,"consultant_pme, accompagnement_startup"
de14fcda6832,Banque Mondiale,international,"Improvement of 10.49 km Road at Chakaria Upazila, under Cox's Bazar District",Bangladesh,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465763,"August 30, 2026",,Sénégal,non classifié,oui,non,55,2026-08-31T13:09:42.843Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
3bc5f86893ae,Banque Mondiale,international,Accounting Software (Sage 50) for Project Financial Unit,Cambodia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465764,"August 30, 2026",,International,technologie,oui,non,55,2026-08-31T13:09:42.843Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager"
90fffa8e55ca,Banque Mondiale,international,"Renovation of Medical Officer Quarters DH Badalkumbura,Clinic at Karandagama,internal access at DH Athimale,RPHM quarters at PMCU Buddama and School Dental Clinic at Siyambalanduwa -Monaragala Distric",Sri Lanka,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465767,"August 30, 2026",,International,santé,oui,non,55,2026-08-31T13:09:42.844Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_sante, consultant_medical, gestionnaire_sante"
9e0f22024d99,Banque Mondiale,international,"Procurement of Laboratory Equipments and Inventory Items for Schools ##3, 22 Vose, #5 Hamadoni, #5 Shahritus, #13 Spitamen, #27 Yovon, #39 Temurmalik districts.",Tajikistan,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465768,"August 30, 2026",,Mali,technologie,oui,non,65,2026-08-31T13:09:42.844Z,PME,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, consultant_pme, accompagnement_startup"
42c26566257f,BAD - Banque Africaine de Développement,international,P-Z1-DB0-202,MULTINATIONAL NACALA ROAD CORRIDOR DEVELOPMENT PROJECT PHASE V - MALAWI,https://www.afdb.org/en/projects-and-operations/p-z1-db0-202,19-Jun-2019,,Afrique,non classifié,oui,non,55,2026-08-31T13:09:57.979Z,PME,Confirmé,Non spécifié,Normale,2,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
f55e1492a15d,BAD - Banque Africaine de Développement,international,P-LS-E00-007,CLIMATE CHANGE ADAPTATION FOR SUSTAINABLE RURAL WATER SUPPLY IN LOWLANDS LESOTHO,https://www.afdb.org/en/projects-and-operations/p-ls-e00-007,30-May-2019,,Afrique,"agriculture, eau, environnement",oui,non,65,2026-08-31T13:09:57.979Z,Tout public,Confirmé,Non spécifié,Normale,2,"expert_agriculture, consultant_agro, ingenieur_agronome, ingenieur_hydraulique, expert_eau, environnement, expert_environnement, consultant_climat, eco_conseiller, expert_afrique_ouest"
0b147320b95f,BAD - Banque Africaine de Développement,international,P-GA-E00-001,PROGRAMME INTÉGRÉ D'ALIMENTATION EN EAU POTABLE ET ASSAINISSEMENT DE LIBREVILLE SOUS-PROGRAMME 1,https://www.afdb.org/en/projects-and-operations/p-ga-e00-001,10-Jan-2019,,Afrique,eau,oui,non,65,2026-08-31T13:09:57.980Z,Tout public,Confirmé,Non spécifié,Normale,1,"ingenieur_hydraulique, expert_eau, environnement, expert_afrique_ouest"
e8459966c6ee,BAD - Banque Africaine de Développement,international,P-DZ-KF0-003,APPUI GOUVERNANCE ENTREPRISES PUBLIQUES ET DES PARTICIPATIONS DE L'ETAT,https://www.afdb.org/en/projects-and-operations/p-dz-kf0-003,18-Dec-2018,,Afrique,gouvernance,oui,non,65,2026-08-31T13:09:57.980Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_gouvernance, consultant_public, administrateur, expert_afrique_ouest"
54b53ff0e759,BAD - Banque Africaine de Développement,international,P-UG-EB0-007,PREPARATION OF FEASIBILITY STUDIES AND DETAILED DESIGNS FOR FAECAL SLUDGE SERVICE CHAIN MANAGEMENT,https://www.afdb.org/en/projects-and-operations/p-ug-eb0-007,18-Dec-2018,,Afrique,technologie,oui,non,65,2026-08-31T13:09:57.980Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
d84e869275db,BAD - Banque Africaine de Développement,international,P-SD-AAZ-009,DAL GROUP CO LTD(FOOD AND AGRICULTURAL INVESTMENT PROGRAMME),https://www.afdb.org/en/projects-and-operations/p-sd-aaz-009,14-Dec-2018,,Afrique,agriculture,oui,non,65,2026-08-31T13:09:57.980Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_agriculture, consultant_agro, ingenieur_agronome, expert_afrique_ouest"
9e3a09c1a430,BAD - Banque Africaine de Développement,international,P-LR-HAB-002,TRADE FINANCE LINE OF CREDIT INTERNATIONAL BANK LIBERIA LIMITED,https://www.afdb.org/en/projects-and-operations/p-lr-hab-002,14-Dec-2018,,Afrique,"technologie, finance, commerce",oui,non,65,2026-08-31T13:09:57.980Z,Tout public,Confirmé,Non spécifié,Normale,3,"expert_tech, consultant_digital, developpeur, it_manager, expert_finance, consultant_finance, comptable, auditeur, expert_commerce, consultant_export, business_dev, expert_afrique_ouest"
04b8bd011a00,BAD - Banque Africaine de Développement,international,P-LR-HAB-001,TRADE FINANCE LINE OF CREDIT LIBERIAN BANK FOR DEVELOPMENT AND INVESTMENT,https://www.afdb.org/en/projects-and-operations/p-lr-hab-001,14-Dec-2018,,Afrique,"technologie, finance, commerce",oui,non,65,2026-08-31T13:09:57.981Z,PME,Confirmé,Non spécifié,Normale,2,"expert_tech, consultant_digital, developpeur, it_manager, expert_finance, consultant_finance, comptable, auditeur, expert_commerce, consultant_export, business_dev, expert_afrique_ouest, consultant_pme, accompagnement_startup"
aa84cbb6a1a2,BAD - Banque Africaine de Développement,international,P-Z1-FA0-162,SUPPLEMENTARY FINANCING : ETHIOPIA - KENYA ELECTRICITY HIGHWAY (KENYA),https://www.afdb.org/en/projects-and-operations/p-z1-fa0-162,14-Dec-2018,,Afrique,technologie,oui,non,65,2026-08-31T13:09:57.981Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
9b13c1fb27e7,BAD - Banque Africaine de Développement,international,P-Z1-F00-077,NELSAP BURUNDI – RWANDA INTERCONNECTION,https://www.afdb.org/en/projects-and-operations/p-z1-f00-077,14-Dec-2018,,Afrique,non classifié,oui,non,45,2026-08-31T13:09:57.981Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
ae310f21c0a4,BAD - Banque Africaine de Développement,international,P-Z1-DD0-022,STUDIES AND PPP STRUCTURING FOR THE CONSTRUCTION OF SÃO TOMÉ DEEP SEA TRANSSHIPMENT PORT,https://www.afdb.org/en/projects-and-operations/p-z1-dd0-022,14-Dec-2018,,Afrique,infrastructure,oui,non,65,2026-08-31T13:09:57.981Z,PME,Confirmé,Non spécifié,Normale,2,"ingenieur_civil, architecte, expert_infrastructure, expert_afrique_ouest, consultant_pme, accompagnement_startup"
13999a58be53,BAD - Banque Africaine de Développement,international,P-Z1-DD0-021,FEASIBILITY STUDY OF A DEEP SEA PORT IN THE NORTH-WEST REGION OF THE REPUBLIC OF GUINEA,https://www.afdb.org/en/projects-and-operations/p-z1-dd0-021,14-Dec-2018,,Afrique,"technologie, gouvernance",oui,non,65,2026-08-31T13:09:57.982Z,Public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_gouvernance, consultant_public, administrateur, expert_afrique_ouest"
afb6f5a895ec,BAD - Banque Africaine de Développement,international,P-Z1-DD0-020,FEASIBILITY STUDY OF THE DEEP SEA PORT IN GUINEA-BISSAU,https://www.afdb.org/en/projects-and-operations/p-z1-dd0-020,14-Dec-2018,,Afrique,technologie,oui,non,65,2026-08-31T13:09:57.982Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
d31ca9c7a394,BAD - Banque Africaine de Développement,international,P-RW-E00-012,RWANDA SUSTAINABLE WATER SUPPLY AND SANITATION PROGRAM ADDITIONAL FINANCING,https://www.afdb.org/en/projects-and-operations/p-rw-e00-012,14-Dec-2018,,Afrique,"eau, technologie",oui,non,65,2026-08-31T13:09:57.982Z,Tout public,Confirmé,Non spécifié,Normale,1,"ingenieur_hydraulique, expert_eau, environnement, expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
a261d4280921,BAD - Banque Africaine de Développement,international,P-NG-KA0-004,NIGERIA - AFRICAN TRADE INSURANCE (ATI) COUNTRY MEMBERSHIP PROGRAMME,https://www.afdb.org/en/projects-and-operations/p-ng-ka0-004,14-Dec-2018,,Niger,commerce,oui,non,65,2026-08-31T13:09:57.982Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_commerce, consultant_export, business_dev"
caf89ade0081,BAD - Banque Africaine de Développement,international,P-NG-IA0-006,ADDITIONAL LOAN TO IBSDLIEP FOR THE COMPLETION OF FSTC LASSA BORNO STATE,https://www.afdb.org/en/projects-and-operations/p-ng-ia0-006,14-Dec-2018,,Afrique,technologie,oui,non,65,2026-08-31T13:09:57.982Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
1b15aec2b62a,BAD - Banque Africaine de Développement,international,P-NG-AZ0-001,SAY NO TO FAMINE FOR NIGERIA,https://www.afdb.org/en/projects-and-operations/p-ng-az0-001,14-Dec-2018,,Niger,non classifié,oui,non,45,2026-08-31T13:09:57.983Z,Tout public,Confirmé,Non spécifié,Normale,1,
6579b0d34d94,BAD - Banque Africaine de Développement,international,P-GA-DD0-002,GSEZ PORT PROJECT,https://www.afdb.org/en/projects-and-operations/p-ga-dd0-002,14-Dec-2018,,Afrique,non classifié,oui,non,45,2026-08-31T13:09:57.983Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
38cc0aa0c7d5,BAD - Banque Africaine de Développement,international,P-BF-FA0-010,PROGRAMME DESERT TO POWER - PROJET YELEEN D'ELECTRIFICATION RURALE,https://www.afdb.org/en/projects-and-operations/p-bf-fa0-010,14-Dec-2018,,Afrique,agriculture,oui,non,65,2026-08-31T13:09:57.983Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_agriculture, consultant_agro, ingenieur_agronome, expert_afrique_ouest"
4b0d449f4af8,BAD - Banque Africaine de Développement,international,P-TD-AA0-024,PROJET RENFORCEMENT DE LA RÉSILIENCE POUR LA SÉCURITÉ ALIMENTAIRE P2RS - GEF,https://www.afdb.org/en/projects-and-operations/p-td-aa0-024,14-Dec-2018,,Afrique,technologie,oui,non,65,2026-08-31T13:09:57.983Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
05a46700b73c,Union Européenne,international,Latest news,Sustainable and trusted connections that work for people and the planet,https://ec.europa.eu/international-partnerships/funding-and-tenders_en,,,International,non classifié,oui,non,45,2026-08-31T13:10:03.119Z,Tout public,Confirmé,Non spécifié,Normale,1,
dbf41ca36ad7,PNUD Sénégal,national,"M. Njoya Tikum, Représentant Résident du PNUD au Sénégal, présente ses lettres d'accréditation à S.E. Mme Aissata Tall Sall, Ministre des Affaires Etrangères et des Sénégalais de l'Extérieur",,https://www.sn.undp.org/fr/senegal/actualites/m-njoya-tikum-representant-resident-du-pnud-au-senegal-presente-ses-lettres-daccreditation-se-mme-aissata-tall-sall-ministre-des,,,Sénégal,"technologie, finance",non,non,55,2026-08-31T13:10:31.060Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_finance, consultant_finance, comptable, auditeur, expert_afrique_ouest"
a08c517518fe,PNUD Sénégal,national,PNUD Sénégal | Rapport Annuel 2025,"Ce rapport illustre les résultats obtenus dans nos principaux domaines d’intervention : la gouvernance démocratique, la transition écologique, l’autonomisation économique, la réduction de la pauvreté et le renforcement des capacités institutionnelles. Il témoigne aussi de notre intention de continuer à innover, à apprendre des expériences du terrain et à adapter notre approche pour répondre aux besoins émergents.",https://www.undp.org/fr/senegal/publications/rapport-annuel-senegal-2025,,,Sénégal,"technologie, gouvernance",oui,non,85,2026-08-31T13:10:31.062Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_gouvernance, consultant_public, administrateur, expert_afrique_ouest"
60cd97c2d4fb,PNUD Sénégal,national,"1,6 Millions",,https://www.sn.undp.org/,,,Sénégal,non classifié,non,non,35,2026-08-31T13:10:31.063Z,Tout public,Confirmé,Petit (<10M),Normale,1,expert_afrique_ouest
a422c150c849,GIZ Sénégal,national,Information about our data,"The current data version is dated December 31, 2025. The data is usually available in German and English. The project portal is divided into various levels that structure the different data and content: a supraregional level with information about all GIZ projects along with a continent and a country level. In addition, you can find individual project pages with detailed information about the projects.",https://www.govdata.de/dl-de/by-2-0,,,Sénégal,"éducation, technologie",oui,non,85,2026-08-31T13:10:36.635Z,ONG/Association,Confirmé,Non spécifié,Normale,1,"expert_education, consultant_formation, pedagogie, expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
80a1f7e71a0b,USAID,international,Notice to Potential Bidders for Open solicitations for products and services for the U.S. Mission in Senegal:,,https://sn.usembassy.gov/author/missionsn/,,,Sénégal,technologie,non,non,55,2026-08-31T13:10:53.177Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
8f380555a342,USAID,international,U.S. Embassy in Senegal,,https://sn.usembassy.gov/,,,Sénégal,non classifié,non,non,45,2026-08-31T13:10:53.178Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
