id,source,source_type,title,description,url,date_original,date_normalized,country,sectors,has_description,has_date,quality_score,collected_at,target_audience,experience_required,budget_range,urgency,complexity_level,suggested_profiles
d55451a640ad,ADEPME,national,Learn more about our consulting plans.,Lundi – Venvredi: 8h – 17h,https://adepme.sn/,,,Sénégal,non classifié,oui,non,55,2026-09-05T13:05:30.846Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
02bec1d2f672,ADEPME,national,Learn more about our consulting plans.,,https://www.adepme.sn/#,Learn more about our consulting plans.,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:30.920Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
a28ee6ee1200,ADEPME,national,Learn more about our consulting plans.,,https://www.adepme.sn/,Learn more about our consulting plans.,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:30.966Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
7cd7137e6b4b,ADEPME,national,Business Management,,https://www.adepme.sn/#,,,Sénégal,"commerce, industrie",non,non,45,2026-09-05T13:05:30.970Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_commerce, consultant_export, business_dev, ingenieur_industriel, expert_production, qualite, expert_afrique_ouest"
9924736067a5,ADEPME,national,Business Management,,https://www.adepme.sn/,,,Sénégal,"commerce, industrie",non,non,45,2026-09-05T13:05:30.971Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_commerce, consultant_export, business_dev, ingenieur_industriel, expert_production, qualite, expert_afrique_ouest"
50dabd451045,ADEPME,national,Best Planner,,https://www.adepme.sn/#,,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:30.972Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
d5e0ebe81041,ADEPME,national,Best Planner,,https://www.adepme.sn/,,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:30.973Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
d88620b09b0a,ADEPME,national,Nos services,,https://www.adepme.sn/,,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:30.990Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
9bcd82cd62c4,ADEPME,national,Nous couvrons l’ensemble du cycle de vie de l’entreprise,,https://adepme.sn/service/formalisation-structuration/,Nous couvrons l’ensemble du cycle de vie de l’entreprise,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:30.991Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
bb9528ac4483,ADEPME,national,Nous couvrons l’ensemble du cycle de vie de l’entreprise,,https://www.adepme.sn/,Nous couvrons l’ensemble du cycle de vie de l’entreprise,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:30.993Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
057c8eb7a77b,ADEPME,national,Formalisation & Structuration,,https://adepme.sn/service/formalisation-structuration/,+,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:30.994Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
df89030a4bf6,ADEPME,national,Développement des compétences,,https://adepme.sn/service/developpement-competences/,+,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:30.999Z,Tout public,Confirmé,Non spécifié,Normale,2,expert_afrique_ouest
ae78629fc6c9,ADEPME,national,Accès au Financement & Croissance,,https://adepme.sn/service/acces-financement-croissance/,+,,Sénégal,finance,non,non,55,2026-09-05T13:05:31.000Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_finance, consultant_finance, comptable, auditeur, expert_afrique_ouest"
ce42b9634e67,ADEPME,national,Intelligence Économique,,https://adepme.sn/service/intelligence-economique/,+,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.003Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
3a98c95729f9,ADEPME,national,Innovation & StartUps,,https://adepme.sn/service/innovation-startups/,+,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.005Z,Startup,Confirmé,Non spécifié,Normale,1,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
346940249347,ADEPME,national,Labélisation & Made In Sénégal,,https://adepme.sn/service/labelisation-made-in-senegal/,+,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.007Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
b3acbddba66b,ADEPME,national,Actualités,,https://www.adepme.sn/,,,Sénégal,technologie,non,non,45,2026-09-05T13:05:31.009Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
fa971c9977d9,ADEPME,national,Suivez nos récentes actualités,,https://adepme.sn/2026/09/01/communique-de-presse/,Suivez nos récentes actualités,,Sénégal,technologie,non,non,55,2026-09-05T13:05:31.011Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
f8b15f13e183,ADEPME,national,Suivez nos récentes actualités,,https://www.adepme.sn/,Suivez nos récentes actualités,,Sénégal,technologie,non,non,55,2026-09-05T13:05:31.014Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
4c4d0b722ef3,ADEPME,national,Communiqué de presse : la ZLECAf et l’économie halal pour renforcer la compétitivité des PME sénégalaises,,https://adepme.sn/2026/09/01/communique-de-presse/,,,Sénégal,technologie,non,non,55,2026-09-05T13:05:31.015Z,PME,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest, consultant_pme, accompagnement_startup"
4fdf3a8f1709,ADEPME,national,Ambassade de Malaisie : cap sur le MIHAS 2026,,https://adepme.sn/2026/08/27/you-can-use-it-for-any-kind-website-like/,,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.018Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
77c05a96e523,ADEPME,national,Saint – Louis : visite de l’exploitation Ndao Pastèque,,https://adepme.sn/2026/08/27/food-industry-leaders-often-change-their-profound/,,,Sénégal,technologie,non,non,55,2026-09-05T13:05:31.020Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
bc5f921e9d79,ADEPME,national,Kédougou : L’Adepme aux côtés des PME/ PMI à Salémata,,https://adepme.sn/2026/08/27/how-to-go-about-intiating-an-start-up/,,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.022Z,PME,Confirmé,Non spécifié,Normale,1,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
489564baaa20,ADEPME,national,Visite du Conseil Consultatif des Jeunes du Sénégal (CCJS),,https://adepme.sn/2026/08/27/how-stay-calm-from-the-first-time/,,,Sénégal,technologie,non,non,55,2026-09-05T13:05:31.023Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
43edf20700be,ADEPME,national,Naatal Sine Saloum : l’Adepme au cœur du suivi des avancées,,https://adepme.sn/2026/08/10/many-types-of-construction-equipment-are-designed/,,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.025Z,PME,Confirmé,Non spécifié,Normale,1,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
acab1346485e,ADEPME,national,Business Plan,,https://www.youtube.com/watch?v=SF4aHwxHtZ0,80%,,Sénégal,"commerce, industrie",non,non,45,2026-09-05T13:05:31.028Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_commerce, consultant_export, business_dev, ingenieur_industriel, expert_production, qualite, expert_afrique_ouest"
ec0bcfbac238,ADEPME,national,Business Plan,,https://www.adepme.sn/,80%,,Sénégal,"commerce, industrie",non,non,45,2026-09-05T13:05:31.032Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_commerce, consultant_export, business_dev, ingenieur_industriel, expert_production, qualite, expert_afrique_ouest"
8f0d2354955c,ADEPME,national,Strategy planning,,https://www.adepme.sn/,65%,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.035Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
4b2fa7e9ca05,ADEPME,national,Marketing Idea,,https://www.adepme.sn/,50%,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.038Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
c7bb1ca36252,ADEPME,national,Plan Skills,,https://www.adepme.sn/,80%,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.040Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
e24b3ff1089e,ADEPME,national,Want to work with us?,,https://www.youtube.com/watch?v=SF4aHwxHtZ0,,,Sénégal,technologie,non,non,55,2026-09-05T13:05:31.051Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
aa2abb3b37ef,ADEPME,national,Want to work with us?,,https://www.adepme.sn/,Want to work with us?,,Sénégal,technologie,non,non,55,2026-09-05T13:05:31.054Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
5c3dc7426983,ADEPME,national,We offer the best price to serve you.,,https://www.adepme.sn/#,"We offer the best price
to serve you.",,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.075Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
66578463f92d,ADEPME,national,We offer the best price to serve you.,,https://www.adepme.sn/,"We offer the best price
to serve you.",,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.076Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
fcc2f7ec71dd,ADEPME,national,Basic Plan,,https://www.adepme.sn/#,/month,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.078Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
e6fc8a69b0ad,ADEPME,national,Basic Plan,,https://www.adepme.sn/,,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.080Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
31dda520c8de,ADEPME,national,Business Plan,,https://www.adepme.sn/#,/month,,Sénégal,"commerce, industrie",non,non,45,2026-09-05T13:05:31.081Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_commerce, consultant_export, business_dev, ingenieur_industriel, expert_production, qualite, expert_afrique_ouest"
aa6de1d2628d,ADEPME,national,Premium Plan,,https://www.adepme.sn/#,/month,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.083Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
31b1ff1f3553,ADEPME,national,Premium Plan,,https://www.adepme.sn/,,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.084Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
1f601c9b4bc2,ADEPME,national,Our Recent Case Studies reach goal.,,https://www.adepme.sn/,Our Recent Case Studies reach goal.,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.095Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
8a33f7739d34,ADEPME,national,Histoires de succès,,https://www.adepme.sn/,,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.100Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
e6ac2d9f26a2,ADEPME,national,PME championnes,,https://www.youtube.com/watch?v=L1pYePx-9EA&t=29s&pp=0gcJCZkLAYcqIYzv,PME championnes,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.100Z,PME,Confirmé,Non spécifié,Normale,1,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
ec5636d77e40,ADEPME,national,PME championnes,,https://www.adepme.sn/,PME championnes,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.101Z,PME,Confirmé,Non spécifié,Normale,1,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
02f35b043aae,ADEPME,national,Nos programmes,,https://www.adepme.sn/,,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.105Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
cdb056ea71de,ADEPME,national,Nous vous accompagnons à travers divers programmes,,https://adepme.sn/programmes/eter/,"Nous vous accompagnons 
à travers divers programmes",,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.106Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
4a6c4d853bc4,ADEPME,national,Nous vous accompagnons à travers divers programmes,,https://www.adepme.sn/,"Nous vous accompagnons 
à travers divers programmes",,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.107Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
32df2162e1d8,ADEPME,national,JEUNESSE NORD,,https://adepme.sn/programmes/jeunesse-nord/%20,,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.113Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
fdae38c4a660,ADEPME,national,AFFIRMATIVE PROCUREMENT,,https://adepme.sn/programmes/affirmative-procurement/,,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.114Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
7a0bf0785fc7,ADEPME,national,Nos partenaires,,https://www.adepme.sn/#,Nous collaborons avec des bailleurs techniques et financiers,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.114Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
3b0fa1f725ab,ADEPME,national,Nos partenaires,,https://www.adepme.sn/,,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.115Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
fd3c33802012,ADEPME,national,Nous collaborons avec des bailleurs techniques et financiers,,https://www.adepme.sn/,Nous collaborons avec des bailleurs techniques et financiers,,Sénégal,technologie,non,non,55,2026-09-05T13:05:31.115Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
814560f10af2,ADEPME,national,We are very happy to get client’s review.,,https://www.adepme.sn/,We are very happy to get client’s review.,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.123Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
a3dc133e35b5,ADEPME,national,Natalia Bruk,,https://www.adepme.sn/,,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.130Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
5e9a9fafed71,ADEPME,national,Kathleen Smith,,https://www.adepme.sn/,,,Sénégal,technologie,non,non,45,2026-09-05T13:05:31.133Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
bdc5212f0360,ADEPME,national,Fred L Smith,,https://www.adepme.sn/,,,Sénégal,technologie,non,non,45,2026-09-05T13:05:31.134Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
313378dfb49f,ADEPME,national,We’re ready to share our advice and experience.,,https://adepme.sn/2026/09/01/communique-de-presse/,We’re ready to share our advice and experience.,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.136Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
a4dcfce7cc0c,ADEPME,national,We’re ready to share our advice and experience.,,https://www.adepme.sn/,We’re ready to share our advice and experience.,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.138Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
cec08a149836,ADEPME,national,Communiqué de presse : la ZLECAf et l’économie halal pour renforcer la compétitivité des PME sénégalaises,,https://adepme.sn/author/adepme-admin/,,,Sénégal,technologie,non,non,55,2026-09-05T13:05:31.144Z,PME,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest, consultant_pme, accompagnement_startup"
bd141a240bfe,ADEPME,national,Ambassade de Malaisie : cap sur le MIHAS 2026,,https://adepme.sn/author/adepme-admin/,,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.145Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
dc73ec99b89b,ADEPME,national,Saint – Louis : visite de l’exploitation Ndao Pastèque,,https://adepme.sn/author/adepme-admin/,,,Sénégal,technologie,non,non,55,2026-09-05T13:05:31.146Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
273f41f607db,ADEPME,national,Kédougou : L’Adepme aux côtés des PME/ PMI à Salémata,,https://adepme.sn/author/adepme-admin/,,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.147Z,PME,Confirmé,Non spécifié,Normale,1,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
076accf8b628,ADEPME,national,Visite du Conseil Consultatif des Jeunes du Sénégal (CCJS),,https://adepme.sn/author/adepme-admin/,,,Sénégal,technologie,non,non,55,2026-09-05T13:05:31.148Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
b82fad3400da,ADEPME,national,Naatal Sine Saloum : l’Adepme au cœur du suivi des avancées,,https://adepme.sn/author/adepme-admin/,,,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.150Z,PME,Confirmé,Non spécifié,Normale,1,"expert_afrique_ouest, consultant_pme, accompagnement_startup"
f55c8ca3c83f,ADEPME,national,Suivez-nous,Newsletter,https://www.facebook.com/Adepme,Suivez-nous,,Sénégal,non classifié,oui,non,45,2026-09-05T13:05:31.169Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
e1dea00c7601,ADEPME,national,Suivez-nous,,https://www.adepme.sn/,Suivez-nous,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.169Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
0edd2a7c5529,ADEPME,national,Catégories,,https://adepme.sn/category/appels-a-candidatures/,,,Sénégal,non classifié,non,non,35,2026-09-05T13:05:31.179Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
e72439907d55,ADEPME,national,S'abonner à notre newsletter,,https://www.adepme.sn/,"Non, merci",,Sénégal,non classifié,non,non,45,2026-09-05T13:05:31.182Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
848ae16f0b85,Banque Mondiale,international,Recruitment of Social Safeguard Specialist,Western and Central Africa,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00438762,"September 4, 2026",,Afrique,technologie,oui,non,65,2026-09-05T13:05:53.290Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, expert_afrique_ouest"
d9bc48c8c0b7,Banque Mondiale,international,Rehabilitation and Solarization of Exisiting Drinking water supply Schemes in District Khyber,Pakistan,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00449681,"September 4, 2026",,International,"eau, technologie",oui,non,55,2026-09-05T13:05:53.291Z,Tout public,Confirmé,Non spécifié,Normale,1,"ingenieur_hydraulique, expert_eau, environnement, expert_tech, consultant_digital, developpeur, it_manager"
01898e2c2502,Banque Mondiale,international,Fourniture de la matière d’œuvre périssable pour certains établissements bénéficiaires de la Fenêtre 1 du MCDC du PADESCE en trois (03) Lots,Cameroon,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00453380,"September 4, 2026",,International,technologie,oui,non,55,2026-09-05T13:05:53.292Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager"
5157162608bb,Banque Mondiale,international,Recrutement d’un consultant individuel au poste de Responsable Irrigation de l’UEIR Atsinanana,Eastern and Southern Africa,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00458560,"September 4, 2026",,Afrique,non classifié,oui,non,55,2026-09-05T13:05:53.292Z,Tout public,Confirmé,Non spécifié,Normale,1,expert_afrique_ouest
24ac9bc18afd,Banque Mondiale,international,Procurement of computers,Uzbekistan,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00459226,"September 4, 2026",,International,non classifié,oui,non,45,2026-09-05T13:05:53.293Z,Tout public,Confirmé,Non spécifié,Normale,1,
295fe355b3cc,Banque Mondiale,international,Hiring an international consultant to provide training on health inspection procedures at national and international border points,Western and Central Africa,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00459841,"September 4, 2026",,Sénégal,santé,oui,non,65,2026-09-05T13:05:53.294Z,Tout public,Confirmé,Non spécifié,Normale,2,"expert_sante, consultant_medical, gestionnaire_sante, expert_afrique_ouest"
9fc986819c3c,Banque Mondiale,international,"Consultancy Services for Procurement of Software Development, Update, and Maintenance Support Services for the Infectious Disease Surveillance and Early Warning System (İzci) Web and Mobile Applicatio",Turkiye,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00460434,"September 4, 2026",,International,technologie,oui,non,55,2026-09-05T13:05:53.294Z,PME,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, consultant_pme, accompagnement_startup"
f16f1bb83997,Banque Mondiale,international,Consulting Service for preparation of RAP Compliance Report,Georgia,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00460489,"September 4, 2026",,International,non classifié,oui,non,45,2026-09-05T13:05:53.295Z,Tout public,Confirmé,Non spécifié,Normale,1,
95b88df23fea,Banque Mondiale,international,Improve the Cybersecurity of the Platform,Lebanon,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00464414,"September 4, 2026",,International,technologie,oui,non,55,2026-09-05T13:05:53.295Z,Tout public,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager"
4d502a9d162b,Banque Mondiale,international,Development of Software for Partitioning Process,Pakistan,https://projects.worldbank.org/en/projects-operations/procurement-detail/OP00465425,"September 4, 2026",,International,technologie,oui,non,55,2026-09-05T13:05:53.296Z,PME,Confirmé,Non spécifié,Normale,1,"expert_tech, consultant_digital, developpeur, it_manager, consultant_pme, accompagnement_startup"
